car_value,salary_range,debt_to_income_ratio,loan_length,repaid_loan_on_prev_car,size_of_downpayment,driver_tenure,timestamp,y_pred_proba,y_pred,repaid
18230.0,20K - 20K €,0.7223103172592094,6.0,False,20%,6.753244392677909,2018-11-01 02:24:22.896,0.05,0,0
16371.0,0 - 20K €,0.2762940576596402,16.0,False,40%,6.759219436609396,2018-11-01 02:33:06.048,0.0,0,0
14566.0,0 - 20K €,0.2817853077164044,13.0,False,40%,6.519045608784297,2018-11-01 02:41:49.200,0.0,0,0
17892.0,20K - 20K €,0.7223173507919637,20.0,True,20%,5.955115932332887,2018-11-01 02:50:32.352,0.95,1,1
16220.0,20K - 20K €,0.594568536938738,22.0,False,40%,4.578589346918353,2018-11-01 02:59:15.504,0.96,1,1
23217.0,0 - 20K €,0.3905236958340997,19.0,False,0%,5.537754715870168,2018-11-01 03:07:58.656,0.0,0,0
26792.0,0 - 20K €,0.2888077037248914,18.0,False,30%,6.659629077841727,2018-11-01 03:16:41.808,0.09,0,0
60906.0,20K - 20K €,0.7087399516020677,9.0,True,20%,0.8299420377112268,2018-11-01 03:25:24.960,0.57,0,1
20707.0,40K - 60K €,0.7187133852189371,7.0,True,10%,4.799930518070879,2018-11-01 03:34:08.112,0.0,0,0
52755.0,20K - 20K €,0.6778902499682823,7.0,True,20%,5.638134259298045,2018-11-01 03:42:51.264,0.02,0,0
14063.0,0 - 20K €,0.3532546496684545,14.0,False,10%,4.226563472144107,2018-11-01 03:51:34.416,0.01,0,0
12214.0,20K - 20K €,0.7233869777859475,18.0,True,40%,6.114339632285908,2018-11-01 04:00:17.568,0.97,1,1
20383.0,20K - 20K €,0.4890960840909597,8.0,True,30%,4.781949566033731,2018-11-01 04:09:00.720,0.07,0,0
10124.0,20K - 20K €,0.7255544910277291,8.0,True,10%,5.905097001736278,2018-11-01 04:17:43.872,0.72,1,0
14298.0,60K+ €,0.7316466961966718,6.0,True,0%,6.427282956731641,2018-11-01 04:26:27.024,0.0,0,0
13003.0,20K - 20K €,0.7232754035047112,18.0,True,0%,6.206389003826787,2018-11-01 04:35:10.176,0.96,1,0
18446.0,0 - 20K €,0.3070226734169794,19.0,True,20%,6.316386569108242,2018-11-01 04:43:53.328,0.0,0,0
54114.0,0 - 20K €,0.3701580518584141,6.0,False,40%,6.340026359263424,2018-11-01 04:52:36.480,0.01,0,0
18627.0,0 - 20K €,0.267082756261245,16.0,False,40%,6.810774222126638,2018-11-01 05:01:19.632,0.01,0,0
26467.0,0 - 20K €,0.7245694784192624,20.0,False,30%,3.966334681614676,2018-11-01 05:10:02.784,0.6,0,1
10586.0,0 - 20K €,0.6040112493370803,21.0,True,20%,6.577464726046922,2018-11-01 05:18:45.936,0.7,1,1
16577.0,40K - 60K €,0.5866898590449255,6.0,True,40%,6.7064177722310445,2018-11-01 05:27:29.088,0.09,0,0
61144.0,20K - 20K €,0.6521792722848477,20.0,True,30%,6.859232156933177,2018-11-01 05:36:12.240,0.96,1,1
42347.0,40K - 60K €,0.7169850944697315,7.0,True,0%,6.718022429133886,2018-11-01 05:44:55.392,0.04,0,1
82733.0,60K+ €,0.7046011075134805,20.0,False,40%,0.1311566742090353,2018-11-01 05:53:38.544,0.97,1,1
41034.0,20K - 20K €,0.6275559716749525,12.0,True,10%,6.390865969065097,2018-11-01 06:02:21.696,0.63,0,1
33312.0,0 - 20K €,0.565434093679455,6.0,True,30%,6.60974012087945,2018-11-01 06:11:04.848,0.01,0,0
15228.0,0 - 20K €,0.6413073545221197,20.0,False,0%,3.7795491472834986,2018-11-01 06:19:48.000,0.38,0,1
15522.0,20K - 20K €,0.6250501492202839,6.0,True,30%,6.994217000607193,2018-11-01 06:28:31.152,0.04,0,0
31572.0,20K - 20K €,0.6635564063150924,21.0,False,20%,1.6170466494672515,2018-11-01 06:37:14.304,0.99,1,1
17249.0,0 - 20K €,0.3020271280100292,18.0,True,20%,6.666099210428194,2018-11-01 06:45:57.456,0.05,0,0
10513.0,0 - 20K €,0.3142051043554063,13.0,False,20%,4.477632951163555,2018-11-01 06:54:40.608,0.04,0,0
16761.0,40K - 60K €,0.6869590505302945,21.0,False,40%,1.956121796989087,2018-11-01 07:03:23.760,0.97,1,1
65642.0,20K - 20K €,0.503863203431013,18.0,True,20%,6.692857380556315,2018-11-01 07:12:06.912,0.91,1,1
11588.0,20K - 20K €,0.6253356464423991,11.0,True,20%,5.565104146074825,2018-11-01 07:20:50.064,0.57,0,0
71953.0,60K+ €,0.7101877188876006,7.0,False,40%,0.0222698048393439,2018-11-01 07:29:33.216,1.0,1,1
10520.0,60K+ €,0.7277478109991811,10.0,True,0%,6.103816756356529,2018-11-01 07:38:16.368,0.49,0,1
27885.0,0 - 20K €,0.275331223893296,18.0,False,20%,6.841003797765732,2018-11-01 07:46:59.520,0.0,0,0
51397.0,40K - 60K €,0.7261678737867797,11.0,False,30%,0.1042062365331153,2018-11-01 07:55:42.672,0.98,1,1
35549.0,20K - 20K €,0.726348053883119,21.0,True,0%,6.557264494796691,2018-11-01 08:04:25.824,0.99,1,1
50629.0,40K - 60K €,0.7280654088519563,8.0,True,30%,0.1623158276351485,2018-11-01 08:13:08.976,0.99,1,1
11157.0,20K - 20K €,0.7307456107912303,18.0,True,30%,6.2470584155417415,2018-11-01 08:21:52.128,1.0,1,1
11017.0,20K - 20K €,0.7298043603780324,20.0,True,30%,5.830865446114096,2018-11-01 08:30:35.280,1.0,1,1
19547.0,20K - 20K €,0.7229526354094377,20.0,False,20%,1.5446102211419197,2018-11-01 08:39:18.432,0.99,1,1
88767.0,0 - 20K €,0.5851184926362679,21.0,False,40%,6.736353040039726,2018-11-01 08:48:01.584,0.03,0,0
12165.0,20K - 20K €,0.5451237506047841,18.0,False,10%,2.344221583340927,2018-11-01 08:56:44.736,0.97,1,1
25216.0,0 - 20K €,0.6233398240576548,19.0,False,0%,5.435894017097406,2018-11-01 09:05:27.888,0.0,0,0
19579.0,0 - 20K €,0.6895416380749103,12.0,True,20%,6.914316441102628,2018-11-01 09:14:11.040,0.92,1,1
11120.0,60K+ €,0.7048411936565234,18.0,True,20%,3.763597176896884,2018-11-01 09:22:54.192,0.99,1,1
23732.0,20K - 20K €,0.6786386638307423,17.0,True,40%,5.401126907042725,2018-11-01 09:31:37.344,0.97,1,1
17927.0,0 - 20K €,0.3270166594968223,6.0,True,40%,6.830401275785337,2018-11-01 09:40:20.496,0.05,0,0
22111.0,0 - 20K €,0.4406503239132028,18.0,True,10%,5.654142001018734,2018-11-01 09:49:03.648,0.12,0,0
17727.0,40K - 60K €,0.616633391067265,6.0,True,30%,1.2550712103536,2018-11-01 09:57:46.800,0.13,0,0
39181.0,40K - 60K €,0.7297503801857078,19.0,False,10%,0.860199051571947,2018-11-01 10:06:29.952,0.92,1,1
13588.0,20K - 20K €,0.376765497221501,19.0,True,20%,5.632376192667316,2018-11-01 10:15:13.104,0.53,0,0
18127.0,0 - 20K €,0.6128614124850527,16.0,True,20%,5.707430937854651,2018-11-01 10:23:56.256,0.35,0,1
29425.0,0 - 20K €,0.3105997699890478,18.0,False,10%,4.597785105643827,2018-11-01 10:32:39.408,0.05,0,0
40838.0,40K - 60K €,0.7136693509592283,17.0,False,30%,0.1890594505468935,2018-11-01 10:41:22.560,0.99,1,1
57167.0,40K - 60K €,0.7121006050113368,9.0,False,30%,0.1754443205159872,2018-11-01 10:50:05.712,0.98,1,1
77699.0,40K - 60K €,0.7088909530421683,6.0,True,30%,2.866272215459099,2018-11-01 10:58:48.864,0.03,0,0
26242.0,0 - 20K €,0.4909232432452108,19.0,False,30%,5.6935827744640175,2018-11-01 11:07:32.016,0.0,0,0
72362.0,20K - 20K €,0.6369821178055061,7.0,True,30%,2.304342123760697,2018-11-01 11:16:15.168,0.01,0,0
30820.0,0 - 20K €,0.4369114860398355,19.0,False,20%,5.476468461682592,2018-11-01 11:24:58.320,0.06,0,0
23116.0,20K - 20K €,0.7227737237793807,14.0,True,20%,1.1670141956713431,2018-11-01 11:33:41.472,0.92,1,1
45045.0,0 - 20K €,0.2855206967829162,20.0,False,20%,5.944649364771447,2018-11-01 11:42:24.624,0.0,0,0
81606.0,20K - 20K €,0.7155603512381435,17.0,False,20%,0.2017111140615957,2018-11-01 11:51:07.776,0.96,1,1
44802.0,20K - 20K €,0.5550081257633703,6.0,True,30%,5.066572326676036,2018-11-01 11:59:50.928,0.06,0,0
31268.0,0 - 20K €,0.7253418106257665,18.0,True,0%,6.623688868953643,2018-11-01 12:08:34.080,0.91,1,1
24257.0,0 - 20K €,0.3908067928015988,19.0,True,10%,6.593789362434974,2018-11-01 12:17:17.232,0.0,0,0
29105.0,40K - 60K €,0.7088444299611188,16.0,False,40%,0.5929336550558968,2018-11-01 12:26:00.384,0.99,1,1
16066.0,0 - 20K €,0.692726632481057,13.0,True,20%,1.8585029182969024,2018-11-01 12:34:43.536,0.83,1,1
21036.0,20K - 20K €,0.7140739806916981,10.0,False,20%,0.2375095234419548,2018-11-01 12:43:26.688,0.98,1,1
34312.0,20K - 20K €,0.721694774658703,7.0,False,0%,0.0837831080771127,2018-11-01 12:52:09.840,0.98,1,1
19129.0,0 - 20K €,0.709926241877884,18.0,True,20%,6.493962234361956,2018-11-01 13:00:52.992,1.0,1,1
25666.0,0 - 20K €,0.6547307628595138,9.0,True,10%,6.563624248642855,2018-11-01 13:09:36.144,0.18,0,1
12616.0,0 - 20K €,0.3512021711515709,15.0,False,20%,4.731173825208585,2018-11-01 13:18:19.296,0.0,0,0
18118.0,0 - 20K €,0.2777374853966011,17.0,False,40%,6.714984855531032,2018-11-01 13:27:02.448,0.0,0,0
14023.0,0 - 20K €,0.7133414510147913,9.0,True,10%,4.77070617969924,2018-11-01 13:35:45.600,0.15,0,0
23861.0,0 - 20K €,0.2962167764761025,16.0,False,10%,6.395027121238812,2018-11-01 13:44:28.752,0.03,0,0
15989.0,60K+ €,0.6791045119448008,20.0,False,30%,2.0494955850855754,2018-11-01 13:53:11.904,1.0,1,1
10530.0,0 - 20K €,0.5798185008788486,19.0,True,10%,4.223480648826659,2018-11-01 14:01:55.056,0.92,1,1
57928.0,0 - 20K €,0.550390510926224,20.0,False,30%,6.625816987225122,2018-11-01 14:10:38.208,0.01,0,0
51770.0,20K - 20K €,0.5429578296185579,6.0,True,40%,6.376663373321176,2018-11-01 14:19:21.360,0.0,0,0
14540.0,20K - 20K €,0.695411056785941,15.0,False,10%,1.5200212022681776,2018-11-01 14:28:04.512,0.99,1,1
29319.0,0 - 20K €,0.3355232393482674,19.0,False,10%,6.355873235481319,2018-11-01 14:36:47.664,0.0,0,1
46074.0,20K - 20K €,0.6680806171121992,19.0,False,20%,1.0753751362135535,2018-11-01 14:45:30.816,0.99,1,1
10779.0,0 - 20K €,0.2788354946939916,11.0,False,20%,6.575702996923863,2018-11-01 14:54:13.968,0.02,0,0
20798.0,40K - 60K €,0.6944403555765909,19.0,True,40%,5.898589102485555,2018-11-01 15:02:57.120,1.0,1,1
26427.0,0 - 20K €,0.7217727211122139,19.0,True,0%,6.9495924285118615,2018-11-01 15:11:40.272,0.99,1,1
99101.0,0 - 20K €,0.2845328011568666,21.0,False,40%,6.931065305300288,2018-11-01 15:20:23.424,0.16,0,0
16062.0,20K - 20K €,0.7247879246100304,12.0,False,0%,0.4299754143704396,2018-11-01 15:29:06.576,0.96,1,1
50404.0,0 - 20K €,0.6529083641814917,8.0,True,20%,6.127773464339097,2018-11-01 15:37:49.728,0.08,0,0
21038.0,0 - 20K €,0.3362144768820941,18.0,False,0%,6.63730955466915,2018-11-01 15:46:32.880,0.08,0,0
21693.0,0 - 20K €,0.3983748583523465,17.0,False,30%,5.842662222613807,2018-11-01 15:55:16.032,0.04,0,0
23007.0,0 - 20K €,0.5529031696689551,20.0,True,20%,5.662070308978725,2018-11-01 16:03:59.184,0.15,0,0
48483.0,40K - 60K €,0.7161974554058408,8.0,False,30%,0.1049383778992072,2018-11-01 16:12:42.336,0.98,1,1
61447.0,0 - 20K €,0.4046237223592484,20.0,False,40%,6.140863278308357,2018-11-01 16:21:25.488,0.02,0,0
18793.0,60K+ €,0.6949855213427406,20.0,False,30%,0.2920304037494313,2018-11-01 16:30:08.640,0.99,1,1
59253.0,20K - 20K €,0.4040256086439884,13.0,True,30%,4.865049080079376,2018-11-01 16:38:51.792,0.86,1,1
29077.0,20K - 20K €,0.713120011643245,7.0,True,10%,6.513540352135393,2018-11-01 16:47:34.944,0.0,0,0
22790.0,20K - 20K €,0.6421055259825007,21.0,False,40%,2.033959985617716,2018-11-01 16:56:18.096,0.93,1,1
12206.0,0 - 20K €,0.7144857969250578,6.0,False,20%,6.874873336917834,2018-11-01 17:05:01.248,0.05,0,0
17775.0,20K - 20K €,0.720096139662862,20.0,True,30%,6.134189794970269,2018-11-01 17:13:44.400,0.98,1,1
12887.0,0 - 20K €,0.2610362135339872,15.0,False,30%,4.760782860904691,2018-11-01 17:22:27.552,0.09,0,0
66581.0,0 - 20K €,0.6194178910149754,18.0,True,0%,6.790329344659718,2018-11-01 17:31:10.704,0.95,1,1
50271.0,60K+ €,0.7292019853926106,9.0,True,0%,6.298453959300094,2018-11-01 17:39:53.856,0.02,0,0
51207.0,0 - 20K €,0.344219838396205,20.0,False,30%,6.924605053680026,2018-11-01 17:48:37.008,0.22,0,0
18061.0,0 - 20K €,0.2898808947094038,18.0,True,20%,6.258919215278101,2018-11-01 17:57:20.160,0.0,0,0
46855.0,0 - 20K €,0.3434234108013756,20.0,False,30%,5.90838655424029,2018-11-01 18:06:03.312,0.01,0,0
79794.0,20K - 20K €,0.6905141311626118,12.0,False,30%,0.0920319529420293,2018-11-01 18:14:46.464,0.97,1,1
107076.0,0 - 20K €,0.2855989746335153,15.0,True,10%,6.802063447079889,2018-11-01 18:23:29.616,0.91,1,1
105661.0,20K - 20K €,0.4664672793988714,21.0,True,30%,6.796522274288314,2018-11-01 18:32:12.768,0.95,1,1
29068.0,20K - 20K €,0.6326567721791733,21.0,False,30%,0.940472918818908,2018-11-01 18:40:55.920,0.94,1,1
12078.0,40K - 60K €,0.7070095765897965,21.0,False,20%,2.541682033881184,2018-11-01 18:49:39.072,0.99,1,1
13576.0,20K - 20K €,0.2735512949924793,18.0,True,10%,5.722707254154701,2018-11-01 18:58:22.224,0.03,0,0
21563.0,0 - 20K €,0.264709346158486,16.0,False,40%,6.927291022728036,2018-11-01 19:07:05.376,0.0,0,0
16842.0,0 - 20K €,0.353688784602414,18.0,False,0%,5.20858278655414,2018-11-01 19:15:48.528,0.01,0,0
21047.0,40K - 60K €,0.6990575601462198,18.0,True,20%,5.529460641752178,2018-11-01 19:24:31.680,0.93,1,1
30227.0,60K+ €,0.7143020000680081,18.0,False,40%,0.1563084827546323,2018-11-01 19:33:14.832,0.99,1,0
22688.0,40K - 60K €,0.628991089408111,20.0,False,40%,1.51675314517933,2018-11-01 19:41:57.984,0.97,1,1
11460.0,40K - 60K €,0.731210491436363,18.0,True,0%,5.7404695097532095,2018-11-01 19:50:41.136,0.74,1,1
31980.0,0 - 20K €,0.5275932250357913,6.0,True,40%,6.799561801884639,2018-11-01 19:59:24.288,0.0,0,0
18140.0,20K - 20K €,0.7191674727000338,20.0,True,40%,4.048902774884764,2018-11-01 20:08:07.440,0.99,1,1
45860.0,0 - 20K €,0.7178302599071378,20.0,True,10%,6.879379472138268,2018-11-01 20:16:50.592,0.96,1,1
13427.0,20K - 20K €,0.7304356525266251,21.0,True,40%,5.947449525592942,2018-11-01 20:25:33.744,1.0,1,1
32015.0,0 - 20K €,0.486806218169914,20.0,False,10%,6.378921928749461,2018-11-01 20:34:16.896,0.0,0,0
42229.0,20K - 20K €,0.6114758661134465,9.0,True,0%,6.554940040745186,2018-11-01 20:43:00.048,0.59,0,1
59433.0,60K+ €,0.6560336892809303,6.0,True,30%,4.298608245348613,2018-11-01 20:51:43.200,0.01,0,0
14948.0,0 - 20K €,0.3586295917617638,15.0,False,20%,6.805793679054882,2018-11-01 21:00:26.352,0.02,0,0
11701.0,20K - 20K €,0.7060267579767127,11.0,True,20%,1.001417661649135,2018-11-01 21:09:09.504,0.76,1,1
11600.0,0 - 20K €,0.2797494835575028,13.0,False,0%,2.4387736009681946,2018-11-01 21:17:52.656,0.01,0,0
13689.0,20K - 20K €,0.7022598619830631,9.0,True,0%,6.70852937334518,2018-11-01 21:26:35.808,0.55,0,0
44690.0,40K - 60K €,0.6929499931760367,7.0,True,20%,4.274023799402304,2018-11-01 21:35:18.960,0.02,0,0
51457.0,0 - 20K €,0.4704683292919158,19.0,False,20%,6.395974287643406,2018-11-01 21:44:02.112,0.0,0,0
37494.0,20K - 20K €,0.6612552129182865,19.0,False,30%,0.5418102041537447,2018-11-01 21:52:45.264,0.92,1,1
12173.0,0 - 20K €,0.2842077398434507,15.0,True,20%,6.854759977669741,2018-11-01 22:01:28.416,0.04,0,0
26362.0,60K+ €,0.712665068248972,19.0,False,20%,0.5320460246262718,2018-11-01 22:10:11.568,0.98,1,1
23437.0,0 - 20K €,0.3453128560862767,17.0,False,30%,6.448642480527092,2018-11-01 22:18:54.720,0.0,0,0
11678.0,20K - 20K €,0.7228965000691462,6.0,True,0%,6.1140997667845465,2018-11-01 22:27:37.872,0.04,0,1
32403.0,20K - 20K €,0.7005314207566281,19.0,True,0%,6.877590040619601,2018-11-01 22:36:21.024,1.0,1,1
30975.0,0 - 20K €,0.5307823437884364,6.0,True,40%,6.736623178664509,2018-11-01 22:45:04.176,0.01,0,0
36111.0,0 - 20K €,0.6552366803930051,8.0,False,0%,0.551127883089742,2018-11-01 22:53:47.328,0.97,1,1
14564.0,0 - 20K €,0.4140288699436265,16.0,False,20%,6.898256383125073,2018-11-01 23:02:30.480,0.04,0,0
58199.0,20K - 20K €,0.475684898265953,8.0,True,30%,5.929872080449969,2018-11-01 23:11:13.632,0.34,0,0
25837.0,0 - 20K €,0.681066716873234,11.0,True,0%,6.954290557113239,2018-11-01 23:19:56.784,0.95,1,1
18877.0,20K - 20K €,0.6892365193345157,22.0,False,30%,4.673214912040974,2018-11-01 23:28:39.936,0.88,1,1
29884.0,20K - 20K €,0.542938686715147,8.0,True,20%,5.93784344467964,2018-11-01 23:37:23.088,0.41,0,1
66708.0,0 - 20K €,0.2998893406676839,20.0,True,10%,6.788692223143905,2018-11-01 23:46:06.240,0.08,0,0
15797.0,20K - 20K €,0.7143973233725376,9.0,True,20%,4.0341615792122205,2018-11-01 23:54:49.392,0.24,0,0
29205.0,40K - 60K €,0.7270675681012528,21.0,False,10%,1.0282318384596725,2018-11-02 00:03:32.544,0.95,1,1
14701.0,60K+ €,0.7320258187699838,7.0,True,0%,6.006029002023386,2018-11-02 00:12:15.696,0.0,0,0
54217.0,20K - 20K €,0.6157121912742576,19.0,True,40%,6.722467600567975,2018-11-02 00:20:58.848,0.98,1,1
80352.0,20K - 20K €,0.2788468561647238,13.0,True,40%,0.2043558065685266,2018-11-02 00:29:42.000,0.6,0,0
55439.0,60K+ €,0.7256883743387972,6.0,False,10%,5.431558205388375,2018-11-02 00:38:25.152,0.02,0,0
12498.0,40K - 60K €,0.717354923577285,17.0,True,40%,3.5319752507393485,2018-11-02 00:47:08.304,1.0,1,1
14327.0,20K - 20K €,0.722045948876733,18.0,True,30%,4.694408717691387,2018-11-02 00:55:51.456,0.93,1,1
18187.0,0 - 20K €,0.5747914812333388,21.0,False,30%,2.2118485720460703,2018-11-02 01:04:34.608,0.97,1,1
25104.0,20K - 20K €,0.7206585406057087,9.0,True,0%,0.226046840031888,2018-11-02 01:13:17.760,0.96,1,1
16969.0,20K - 20K €,0.7228769589748593,6.0,True,10%,6.474521623681987,2018-11-02 01:22:00.912,0.01,0,0
21284.0,40K - 60K €,0.7294466321065028,12.0,True,0%,4.896983225735625,2018-11-02 01:30:44.064,0.04,0,0
15098.0,0 - 20K €,0.2912780428166407,13.0,False,20%,6.83886979603938,2018-11-02 01:39:27.216,0.01,0,0
14655.0,20K - 20K €,0.5603993028831709,19.0,False,30%,1.144268253424176,2018-11-02 01:48:10.368,0.97,1,1
14147.0,0 - 20K €,0.2866887811079044,17.0,False,0%,5.939629053022877,2018-11-02 01:56:53.520,0.04,0,0
11220.0,0 - 20K €,0.3080899173866949,13.0,False,20%,3.0554683762592254,2018-11-02 02:05:36.672,0.01,0,0
39420.0,40K - 60K €,0.7248465743678694,10.0,True,0%,6.731701784610572,2018-11-02 02:14:19.824,0.37,0,0
13594.0,20K - 20K €,0.6971726613237107,7.0,True,0%,6.893405185082263,2018-11-02 02:23:02.976,0.22,0,1
22565.0,20K - 20K €,0.6873714675830994,20.0,True,20%,3.1035522258031816,2018-11-02 02:31:46.128,0.95,1,1
12912.0,40K - 60K €,0.7198873578371234,21.0,True,10%,4.801107848140181,2018-11-02 02:40:29.280,0.98,1,1
101384.0,20K - 20K €,0.4230714418590853,18.0,False,40%,6.517264155112317,2018-11-02 02:49:12.432,0.85,1,1
39333.0,60K+ €,0.7265107575060655,19.0,False,30%,0.2878304383795278,2018-11-02 02:57:55.584,1.0,1,1
87887.0,40K - 60K €,0.7292750829814567,7.0,False,10%,0.0546357582885807,2018-11-02 03:06:38.736,0.97,1,1
17355.0,0 - 20K €,0.4075264275579849,18.0,False,30%,4.183091935470401,2018-11-02 03:15:21.888,0.08,0,0
12353.0,40K - 60K €,0.7236902449128779,16.0,True,30%,5.506455230565279,2018-11-02 03:24:05.040,1.0,1,1
10794.0,20K - 20K €,0.7186211257375765,9.0,True,10%,4.11839908625653,2018-11-02 03:32:48.192,0.23,0,0
23574.0,40K - 60K €,0.7026977593796201,6.0,True,20%,4.892164917450815,2018-11-02 03:41:31.344,0.03,0,0
23970.0,40K - 60K €,0.73113512886657,6.0,False,10%,4.740326093653719,2018-11-02 03:50:14.496,0.05,0,0
20463.0,60K+ €,0.7200269781466722,18.0,False,30%,0.3049478052717958,2018-11-02 03:58:57.648,0.97,1,1
10960.0,20K - 20K €,0.7254012177679616,19.0,True,30%,6.229807361069596,2018-11-02 04:07:40.800,1.0,1,1
43675.0,40K - 60K €,0.6961880660642261,21.0,True,40%,2.0673567689138257,2018-11-02 04:16:23.952,0.95,1,1
12948.0,60K+ €,0.7094917417464328,21.0,False,0%,1.3458410168420296,2018-11-02 04:25:07.104,1.0,1,1
46771.0,40K - 60K €,0.727885467586087,9.0,True,0%,5.506530379519659,2018-11-02 04:33:50.256,0.01,0,0
51718.0,20K - 20K €,0.6141503651191694,14.0,False,30%,0.2122486249022805,2018-11-02 04:42:33.408,1.0,1,1
47568.0,40K - 60K €,0.7278076272926558,17.0,False,30%,0.2260856571606247,2018-11-02 04:51:16.560,1.0,1,1
24067.0,40K - 60K €,0.730982532403422,7.0,True,0%,3.9111422618315888,2018-11-02 04:59:59.712,0.01,0,0
16058.0,60K+ €,0.6746602174709445,21.0,False,40%,1.833925447655516,2018-11-02 05:08:42.864,1.0,1,1
10277.0,40K - 60K €,0.7290526259529531,8.0,True,30%,4.445218083998541,2018-11-02 05:17:26.016,0.72,1,1
24812.0,20K - 20K €,0.5099763013158332,6.0,True,30%,6.067025256001262,2018-11-02 05:26:09.168,0.14,0,1
80434.0,0 - 20K €,0.4681497206831362,21.0,True,40%,6.89659887756488,2018-11-02 05:34:52.320,0.28,0,0
11651.0,0 - 20K €,0.2617760115973057,12.0,False,40%,1.7171047192050055,2018-11-02 05:43:35.472,0.03,0,0
24429.0,0 - 20K €,0.68741842173481,21.0,False,0%,1.7647439307890465,2018-11-02 05:52:18.624,0.8,1,1
17572.0,20K - 20K €,0.6979502446624328,18.0,True,40%,5.962583790924339,2018-11-02 06:01:01.776,0.99,1,0
12423.0,40K - 60K €,0.7276948048847339,6.0,True,10%,5.451125595086125,2018-11-02 06:09:44.928,0.02,0,0
23511.0,20K - 20K €,0.6407055597151421,19.0,True,10%,6.283220587634597,2018-11-02 06:18:28.080,0.95,1,1
31094.0,20K - 20K €,0.7294241491415474,10.0,True,0%,6.800664486778847,2018-11-02 06:27:11.232,0.09,0,0
34317.0,20K - 20K €,0.7025912267559485,16.0,True,0%,6.7687449783424105,2018-11-02 06:35:54.384,0.99,1,1
15866.0,20K - 20K €,0.6990508266207762,18.0,True,10%,4.784914279966572,2018-11-02 06:44:37.536,0.95,1,1
13549.0,0 - 20K €,0.39552977631713,16.0,False,0%,2.578081470549108,2018-11-02 06:53:20.688,0.04,0,0
13381.0,40K - 60K €,0.7173382071621608,19.0,True,10%,1.564906843379955,2018-11-02 07:02:03.840,0.98,1,1
17762.0,0 - 20K €,0.3329469792646228,18.0,False,10%,4.298007179207012,2018-11-02 07:10:46.992,0.02,0,0
28978.0,40K - 60K €,0.5674503712560478,15.0,False,30%,0.648832720894251,2018-11-02 07:19:30.144,0.98,1,1
42239.0,60K+ €,0.7181382565732166,11.0,False,30%,0.0647927403861135,2018-11-02 07:28:13.296,0.99,1,1
11199.0,0 - 20K €,0.5952166766706319,9.0,True,20%,6.386950355380503,2018-11-02 07:36:56.448,0.07,0,0
12302.0,0 - 20K €,0.3199688515004673,17.0,False,10%,5.449622781431888,2018-11-02 07:45:39.600,0.02,0,0
17992.0,0 - 20K €,0.3159355479555426,19.0,False,20%,5.496997262064885,2018-11-02 07:54:22.752,0.01,0,0
11549.0,40K - 60K €,0.7224167411400388,21.0,False,10%,3.2622019953561443,2018-11-02 08:03:05.904,1.0,1,1
35217.0,20K - 20K €,0.6085945877249749,13.0,True,30%,6.858343240158147,2018-11-02 08:11:49.056,0.96,1,1
